Job Title,Job Description,Rating,Company Name,Size,Type of ownership,Industry,Sector,Revenue,avg_salary,Salary,City,State,Age,Python,R,SQL,AWS,Excel,GCP,Azure,Spark,PyTorch,TensorFlow,Tableau,Keras,Job,Seniority
data scientist,title data scientist location springfield va perhaps locations well active tssci security clearance required summary royce geospatial consultants looking energetic experienced data scientist modeling expert experience working within multiint environment responsibilities works large structured unstructured data sets various restwms data services multiple database programs collection systems modeling analytical environment solving hard intelligence problems issues uses exploratory data analysis techniques identify meaningful relationships patterns trends complex data combines applied mathematics programming skills analytical techniques data provide impactful insights decision makers researches implement optimization models strategies methods inform data management activities analyses applies big data analytics tools large diverse sets collection data assess risk adverse threat activities qualifications 10 years experience intelligence analyst singleint allsource utilizing data multiple intelligence disciplines humint sigint geoint osint masint required experience using spatial statistical analysis techniques performing problem solving disparate datasets required scripting knowledge js python huge plus experience using model based analytics programs like jema node red etc software packages like sas beneficial active tssci clearance required desired experience keyhole markup language kml gis software google earth arcgis experience using joint enterprise modeling analytics software jema fade mist database administration query languages predominantly sql select statements python expressions related scripting languages http html css programming languages java javascript python various web service frameworks royce geo typical government contracting company want royce geo live building durable longlasting relationships clients providing exceptional service cant quit wont quit attitude creating culture winning optimism fun caring guy gal next want work real team environment share wealth satisfaction providing real value customer company may visit site wwwroycegeocom full medical 401k match competitive salary robust training offering generous paid time equal opportunity employer powered jazzhr,5.0,Royce Geospatial,51 to 200 employees,Company - Private,Aerospace & Defense,Aerospace & Defense,$10 to $25 million (USD),101000.0,101000.0,Springfield, VA,7.0,1,0,1,0,0,0,0,0,0,0,0,0,data scientist,Not Specified
data scientist,citi citi leading global bank approximately 200 million customer accounts business 160 countries jurisdictions citi provides consumers corporations governments institutions broad range financial products services including consumer banking credit corporate investment banking securities brokerage transaction services wealth management core activities safeguarding assets lending money making payments accessing capital markets behalf clients citis mission value proposition explains citi leadership standards explain mission serve trusted partner clients responsibly providing financial services enable growth economic progress strive earn maintain clients publics trust constantly adhering highest ethical standards making positive impact communities serve leadership standards common set skills expected behaviors illustrate employees work every day successful strengthens ability execute strategic priorities diversity key business imperative source strength citi serve clients every walk life every background every origin goal workforce reflect diversity levels citi made priority foster culture best people want work individuals promoted based merit value demand respect others opportunities develop widely available passionate data scientist looking join team play key role expanding initiatives key responsibilities role include limited following able understand various data structures common method data transformation excellent pattern recognition data mining able create maintain data lineage define data model per industry standards adhere industry standards best practices key relationships partner technology teams across msstglobal funds wider citi technology group drive quality across software development life cycle knowledgeexperience strong background financial services banking industry strong knowledge full software development testing lifecycle experience driving business results effective use technology solutions knowledge client static data client data onboarding knowledge data quality control knowledge fund accounting alternative investment hedge industry plus required skills knowledge industry standard tools eg word excel powerpoint visio etc intermediate level skills sql personal excellent interpersonal communication skills selfstarter deliver well part team ability work pressure tight dead lines excellent analytical problem solving skills grade job level job functionsall job level job functions us time type citi equal opportunity affirmative action employer minorityfemaleveteranindividuals disabilitiessexual orientationgender identity citigroup inc subsidiaries citi invite qualified interested applicants apply career opportunities person disability need reasonable accommodation use search tools andor apply career opportunity click view eeo law poster click view eeo law supplement click view eeo policy statement click view pay transparency posting click,3.6,Citi,10000+ employees,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),116500.0,116500.0,Jersey City, NJ,209.0,0,0,1,0,1,0,0,0,0,0,0,0,data scientist,Not Specified
principal machine learning scientist,today nearly every business world bookkeeping accounting order file taxes understand financial health importantly make strategic business decisions process universally manual tedious error prone time process follows welldefined rules abides industry standardization become increasingly datarich productfocused machine learning teams dream sage intacct artificial intelligence labs sail nimble team within sage intacct building future cloud accounting leveraging artificial intelligence sail team builds capabilities help businesses make better decisions datapowered insights looking principal machine learning scientist san francisco help us ship aipowered products services part crossfunctional team including data scientists engineers help steer direction entire companys artificial intelligence machine learning effort also key individual contributor responsibilities solving problems ideation production using machine learning experimenting training tuning shipping machine learning models writing productionquality code exploratory data analyses investigations working product managers translate productbusiness problems tractable machine learning problems working machine learning infrastructure engineers ship models presenting findings results performance metrics team basic qualifications ms computer science electrical engineering statistics physics similar quantitative field strong theoretical foundations linear algebra probability theory optimization strong programming skills python 4 years handson experience working numpy scipy scikitlearn pandas 4 years industry experience shipping production machine learning models experience communicating projects technical nontechnical audiences know things particular order logistic regression gradient descent regularization crossvalidation overfitting bias variance convex optimization eigenvectors relational databases sql latency computational complexity sparse matrices preferred qualifications phd computer science electrical engineering statistics physics similar quantitative fields publications top conferences experience writing complex sql queries deep experience things logistic regression gradient descent regularization crossvalidation overfitting bias variance convex optimization eigenvectors relational databases sql latency computational complexity sparse matrices may fit role youre comfortable investigating openended problems coming concrete approaches solve know use machine learning youre deeply curious person wrangle data like pro alligator wrestler come relatively unscathed often think applications machine learning personal life like work opportunity work small growing team based san francisco environment engineering central products build breaking new ground focus providing best environment allow best solve problems collaborate team push first class software promote open diverse environment encourage contributions opensource software invest heavily staff team talented capable inclusive know great things done great teams look forward building working great people,4.7,Sage Intacct,501 to 1000 employees,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,232500.0,232500.0,San Francisco, CA,22.0,1,0,1,0,0,0,0,0,0,0,0,0,machine learning engineer,Senior
data scientist,scales first data scientist lead charge building analytical infrastructure driving insights lead stepfunction improvements operate handle millions tasks businesses looking scale ml development looking talented data scientist help us understand service building better products role apply statistical models design interpret experiments build missioncritical dashboards help structure order data pursuit transparency operate improve work closely product marketing business ml teams identify answer important questions set maintain scale data analytics infrastructure build critical dashboards guide daytoday operations planning strategic decisionmaking iterate work analyses generate everbetter questions answer apply statistical models identify root causes predict future performance tasks users products design run analyze experiments build machinelearning models power core operations quality assessment fraud detection ideally youd 3 years industry experience data science broadly expert knowledge scientific computing language eg r python sql strong knowledge statistics clustering regression etc experimental design comfort setting using bi tools experience etl tools building maintaining data warehouse nice haves phd ms quantitative field us scale mission accelerate development machine learning ai applications across multiple markets first product suite apis allow ai teams generate highquality ground truth data customers include openai zoox lyft pinterest airbnb nutonomy many scale equal opportunity employer aim every person scale feel like matter belong authentic selves best work discriminate basis race religion color national origin gender sexual orientation age marital status veteran status disability status,3.5,Scale AI,51 to 200 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,120500.0,120500.0,San Francisco, CA,5.0,1,0,1,0,0,0,0,0,0,0,0,0,data scientist,Not Specified
data scientist,transforming future healthcare isnt something take lightly takes teams best brightest working together make impact one largest healthcare technology companies us catalyst accelerate journey toward improved lives healthier communities change healthcare using influence drive positive changes across industry want motivated passionate people like help us continue bring new innovative ideas life youre ready embrace passion love company thats committed supporting future belong change healthcare pursue purpose champion innovation earn trust agile include empower future make difference change healthcare occupies uniquely interconnected position center healthcare serving providers payers consumers independent healthcare company approximately 15000 team members work multiple platforms address diverse needs cultivating career within change healthcare culture guided core values woven fabric every aspect company pursue purpose champion innovation earn trust agile include team members inspired opportunity improve patient lives lower cost healthcare hire talented team members support growth comprehensive benefits training policies achieve healthy worklife balance join team today creating better coordinated increasingly collaborative efficient healthcare system data scientist emeryville ca position summary data scientistsenior data scientistlead data scientist responsible supporting artificial intelligence machine learning data science solutions change healthcare reporting ai lead office chief data officer looking data scientists passion artificial intelligence help drive new generation data machine learning enabled services products impact healthcare enjoy working highly talented diverse team data scientists specializing deep learning active learning classical machine learning one richest data sets us healthcare nearly limitless cloud compute resources including spark clusters gpus ability see insights turned real products ideal candidate background machine learning experience working large data sets experience building deploying datadriven solutions focused results selfstarter able put teamfirst demonstrated success using data science develop deploy solutions focus impact also able rapidly prototype new ideas methods notebooks deliver quality code testable concise responsibilities working alongside team data scientists data engineers software engineers architects business partners able focus problem hand identify new insights data working towards common goal contribute team deliver new solutions enhancements aibased products rapidly deliver impact company focus projects direct impact increasing overall group expertise new emerging domains job qualifications passion learning innovating new methodologies intersection applied math probability statistics computer science proficient translating unstructured business problems abstract mathematical framework babs computer science math physics engineering statistics technical field fluency python python3 experience preferred spark pyspark experience preferred ability write queries sql preferred generally common task ability deliver prototypes jupyter zeppelin notebooks well creating packages crossteam utilization invoked via pip install ability initiate drive projects completion minimal guidance ability communicate results analyses clear effective manner preferred experience tools h2o sparkml tensorflow experience experience large data sets distributed computing spark experience aws gcp using tools emr s3 ec2 deep learning amis sagemaker preferred qualifications phd ms degree statistics mathematics physics engineering machine learning related field 4 years relevant experience proven track record leveraging machine learning ai drive significant business impact expertise experience ai system development advanced experience text sequence data using deep learning techniques cnns rnns lstms relus embeddings seq2seq models word2vec dropout etc backend deep learning experience using pythonbased deep learning implementations tensorflow keras also supportive tools chainer pytorch mxnet etc average capabilities cloud computing techniques tools s3 ec2 emr sagemaker ecs docker gitlab ci python packaging commandline executions shell scripting knowledge common data structures ability write efficient code python exceptional interpersonal communication skills including ability describe logic implications complex model types partners product managers engineers designers senior executives inspiring better healthcare system change healthcare one largest independent healthcare technology companies united states key catalyst valuebased healthcare system working alongside customers partners accelerate journey towards improved lives healthier communities provide software analytics network solutions technologyenabled services help customers obtain actionable insights exchange missioncritical information control costs optimize revenue opportunities increase cash flow effectively navigate shift valuebased healthcare solutions enable improved efficiencies insights major stakeholders across healthcare system including commercial governmental payers employers hospitals physicians providers laboratories consumers join team today creating better coordinated increasingly collaborative efficient healthcare system equal opportunityaffirmative action commitment qualified applicants receive consideration employment without regard race color religion sex sexual orientation gender identity national origin disability veteran status,2.7,Change Healthcare,10000+ employees,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable,153000.0,153000.0,Emeryville, CA,14.0,1,0,1,1,0,1,0,1,1,1,0,1,data scientist,Not Specified
data scientist,build future mobile games mz global leader mobile gaming dedicated developing games world cant wait experience games like final fantasy xv new empire mobile strike game war fire age build massive mobile games break linguistic geographic barriers uniting unprecedented number global players one gaming world team pushes boundaries innovation playerdriven ecosystem studio masters destiny untethered traditional publisher model every update feature creates amazing experiences millions players _______________________________ member data science team develop investigate hypotheses structure experiments build mathematical models identify game optimization points encourage users play games often longer periods time resulting higher lifetime values looking sharp disciplined highly quantitative individual passion mobile gaming data mining mathematical modeling building unique technology platform dedicated operation realtime optimization free play games changing gaming industry youll build mathematical models automated machine learning tools analyze optimize aspects mz game studio games providing actionable insights realtime understand competitive marketplace business issues data challenges order deliver actionable insights recommendations business processes design implement experiments test various hypotheses work collaborative team environment highly skilled specialists gaming statistics machine learning engineering influence development teams implement tools features andor designs success measured monetizing retention time spent game lifetime value research new modeling algorithms languages packages statistical tools enhance overall productivity team work members data science team deliver high impact aiml products background 3 years experience quantitative analysis specific experience social games mobile apps strongly preferred bachelors higher applied math statistics computer science related field graduate degrees preferred strong analytical quantitative problem solving ability solid understanding statistical modeling predictive analysis machine learning data mining recommender system concepts proficient hadoop spark proficient python scala model development spark proficient r python equivalent data modeling analysis proficient sql strong product sense exceptional project management strong presentation communication skills ability prioritize track multiple projects parallel mz equal opportunity employer considers qualified applicants without regard race gender sexual orientation gender identity expression genetic information national origin age disability medical condition religion marital status veteran status basis protected law privacy notice california candidates lipost,3.4,MZ,501 to 1000 employees,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,127000.0,127000.0,Palo Alto, CA,13.0,1,0,1,0,0,0,0,1,0,0,0,0,data scientist,Not Specified
data scientist,us headquartered beautiful santa barbara hg insights global leader technology intelligence hg insights uses advanced data science methodologies help worlds largest technology firms fastest growing companies accelerate sales marketing strategy efforts offer casual yet professional environment get sweat one fitness classes go run along beach two blocks away find employees riding bikes lunch funk zone hanging one collaboration spaces passionate jobs getitdone attitude yet dont take seriously youll looking data scientist software development data engineering background join research team reports directly cto rapidly growing company small focused engineering teams deliver innovative features fast growing market build bigdata systems utilizing cutting edge technologies solutions allow engineers continuously learn develop shipping amazing products qualities experience selflearner hacker technology advocate work anything amazing engineering skills youre way one best engineers know architect design code test mentor others experience working interesting successful projects thrive fast growing environment excellent written spoken english communication interest machine learning natural language processing youll responsible build solutions text classification entity linking entity extraction related projects scaling machine learning nlp projects run large datasets virtualized environments collaborate product development teams build effective solutions develop features databases backend apps front end ui data service daas product help architect design large scale enterprise bigdata systems work ideas different team members well fix bugs rapidly attend daily standup meetings planning sessions encourage others collaborate rapid pace youll need bs ms phd computer science related technical discipline experience natural language processing preferably commercial setting experience building logistic regression models proficient python jupyter well related data science libraries scikitlearn nltk spacy tensorflow proficient java scala 3 years experience recommended experience mysql elasticsearch esb hadoop spark related data processingdatabase technologies experience amazon web services ec2 s3 rds emr elb etc experience web services using rest java actual coding experience large distributed environments multiple endpoints complex interactions comfortable agile development environment understanding real world experience using design patterns comfortable programming mac intellij tools hg insights company equal opportunity employer please note hg insights accept unsolicited resumes recruiters employment agencies event recruiter agency submitting resume candidate without signed agreement place explicitly reserve right pursue hire candidates without financial obligation recruiter agency unsolicited resumes including submitted directly hiring managers deemed property hg insights,4.7,HG Insights,51 to 200 employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,85500.0,85500.0,Santa Barbara, CA,11.0,1,0,1,0,1,0,0,1,0,1,0,0,data scientist,Not Specified
data scientist,description data scientist part enterprise bi team inc individual manage one analysts focus customerlevel advanced analytics directtoconsumer businesstobusiness channels responsibilities include limited handson analytics leader deliver actionable insights prioritizing managing workload junior analysts collaborate business owners propose appropriate analytics solutions address critical business questions create tableau dashboards empower business owners develop advanced analytics solutions address open business questions eg multibrand customer segmentation next best offer next best brand channel attribution customer retention requirements key competencies strong analytical mind problemsolving skills foundation statistics ability collaborate well individuals onsite remote offices intermediate advanced level expertise using sas sql tableau python outstanding analytical skill set clear expert analytics data science field experience working large volumes data combining reconciling data different sources experience ms office applications strong excel skills requirements minimum bs mathematics statistics data analytics related quant field 5 years similar analytical role generating insights data analytics strong communication skills written verbal ability work independently multiple concurrent assignments selfdriven continual learning ongoing trainingdevelopment highly organized detailoriented us inc leading provider gifts celebratory occasions past 40 years helping deliver smiles customers 100 smile guarantee backing every gift inc family brands also includes everyday gifting entertaining products harry david popcorn factory cheryls cookies wolfermans moose munch premium popcorn personalization universe simply chocolatesm sm company also offers topquality steaks chops stock yards gift baskets towers designpac gifts llc division loyalty programs celebrations passport celebrations rewards celebrations reminders designed deepen relationships customers across brands companys bloomnet international floral wire service napco sm floral gifts seasonal dcor division provide broadrange products services designed help professional florists grow businesses profitably inc named stores 2017 hot 100 retailers list national retail federation also received gold award best artificial intelligence category data marketing associations 2017 international echo awards shares inc traded nasdaq global select market ticker symbol flws,2.8,"1-800-FLOWERS.COM, Inc.",1001 to 5000 employees,Company - Public,Wholesale,Business Services,$1 to $2 billion (USD),76500.0,76500.0,Carle Place, NY,45.0,1,0,1,0,1,0,0,0,0,0,1,0,data scientist,Not Specified
data scientist,ref 36469 cbs business unit cbs interactive job type fulltime staff job schedule job location new york ny us cbs interactive premier online content network information online operations viacomcbs well top native digital brands entertainment industry brands dive deep things people care across entertainment technology news games business sports 1 billion users visiting properties every quarter global top 10 web property one largest premium content networks online check us 1 muse 2 instagram 3 youtube inside look life cbsi employee testimonials office photos company updates references visible links httpswwwthemusecomcompaniescbsinteractive httpswwwinstagramcomcbsinteractivehlen httpswwwyoutubecomchannelucavgapyifctulmntagal_sq description division overview data technology team agile dynamic group passionate developing reliable data platform facilitate internal groups process data efficiently team collaborates across number business units design implement reusable frameworks different data teams use google cloud platform process large volumes data multiple vendors enabling bi yield finance marketings teams focus datadriven insights role details data scientist work different groups bi data engineering machine learning finance yield audience acquisition explore opportunities automate processes develop models relevant business optimizing improving revenue streams daytoday work stakeholders throughout organization identify opportunities leveraging company data drive business solutions collaborate data engineers integrate new data sources design implement data transformation aggregation reporting systems conceptualize implement scale statistics machine learning models help enhancing user engagement optimize site monetization building maintaining internal data products supports data driven partner teams key projects maintaining enhancing site traffic revenue kpi monitoring alerting root cause analysis system creating forecast models improve ad inventory management optimization processes provide critical reporting visualizations analysis revenue operations finance accounting teams lijg1 qualifications bring team bachelors degree computer science mathematics statistics similar technical fields strong problem solving skills ability understand business problems translating data science data engineering design specs strong proficiency using python data manipulation exploratory analysis ability write complex sql perform common types analysis aggregations experience statistical analysis time series modeling knowledge variety machine learning techniques clustering regression decision tree learning neural networks etc understand realworld advantages tradeoffs experience implementing deploying statistics machine learning models familiar libraries like pandas numpyscipy statsmodels scikitlearn keras tensorflow might also graduate degree preferred experience web analytics eg adobe analytics google analytics experience full stack engineering python web frameworks django flask experience solutions process data scale eg hadoop spark google bigqueryor redshift familiar nosql database mongodb familiar version control systems git githubbitbucket familiar cloud infrastructure especially gcp google cloud platform experience docker experience bi software like tableau eeo statement equal opportunity employer minoritieswomenveteransdisabled,3.5,CBS Interactive,1001 to 5000 employees,Subsidiary or Business Segment,TV Broadcast & Cable Networks,Media,$500 million to $1 billion (USD),128000.0,128000.0,New York, NY,29.0,1,0,1,0,0,1,0,1,0,1,1,1,data scientist,Not Specified
data engineer,summarydata analytics team looking smart datasavvy data engineer help us reinvent data analytics platforms deep passion understanding solving data issues bring logic enthusiasm analytical approach work issues responsibilities drive engineering efforts design develop test datadriven solutions drive optimization testing tooling improve data quality improve performance availability scalability backend systems partner engineering product operations teams design tech solutions utilize cicd throughout development automation testing lifecycle deliver updates different backend components contribute strategy tactics longterm roadmap enterprise data strategy requirements 3 years experience building large scale big data applications business setting excellent sql database knowledge ability pull data disparate sources rdbms excel deliver cloud data lake handson experience python ruby scala andor java knowledgeexperience using aws snowflake cloud technology proficient linux commands environments demonstrated ability learn new languages bachelors degree analytic technical field math stat computer science etc preferences handson experiences data processing reporting analysis tools experiences hadoopsparkkafkaprestoetc,3.2,"Numeric, LLC",1 to 50 employees,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),91500.0,91500.0,King of Prussia, PA,,1,0,1,1,1,0,0,1,0,0,0,0,data engineer,Not Specified
staff data engineer,title staff data engineer company samsung research america sra lab vdi location mountain view ca irvine ca lab summary visual display intellegence lab samsung research america building nextgeneration data platform support smart tv products services offices mountain view irvine ca close number collaboration partners research development include tv analytics ads targeting personalized services ingest process billions records daily millions tvs field looking experienced professional join team development integrated data platform visual display intelligence lab samsung research america operate startup leveraging broader assets larger global enterprise advance research development immensely benefit core business verticals space ads marketing team primarily focuses processing huge data sets build robust scalable big data pipelines conduct advanced research implementing stateoftheart ml ai techniques build data services realtime batch based combined provide bestinclass experience customers across consumer electronics internet things many engineers take pride publications filing agrade patents build robust products services position summary staff software engineer primarily focus building unified audience platform working directly product managers lab leaders researchers big dataaiml engineers brainstorm different ideas also build pocs propose projects cater broader business needs evinced interest invest projects could lead fruition help design data pipelines maintain large scale distributed systems help manage modern data warehousing infrastructure analyze key metrics decision makers provide visual insights change company direction benefit consumers ideal candidate someone comes strong analytical background demonstrated experience following areas responsibilities experience requirements advance degree msphd field computer science information systems mathematics statistics etc 5 years utilizing object oriented design programming scalapython skills design develop maintain largescale web applications 5 years 5 years experience mysql postgres cassandra redis redshift oracledb mongodb data architecture skills 5 years experience working large data sets distributed computing tools mapreduce hadoop hive spark kafka flink etc 3 years experience aws enterprise environment preferred qualifications bs ms phd computer science engineering related technical field strong communication interpersonal skills experience leading largescale multiengineer projects samsung eeoveteransdisabledlgbt employer welcome encourage diversity strive create inclusive workplace,3.7,Samsung Research America,1001 to 5000 employees,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),177000.0,177000.0,Mountain View, CA,33.0,1,0,1,1,0,0,0,1,0,0,0,0,data engineer,Mid
data scientist,str government research contractor specializing advanced research development defense intelligence homeland security applications pride developing cuttingedge technologies significant immediate impact national security product staff prioritize cultivating team driven talented scientists engineers together culminate premier company every analyst scientist one primary goals empower intelligence analysts able study data like scientists tools develop focus streamlining intelligence analysis integrated algorithms software provide insight geopolitical landscape use operational intelligence missions around world role data scientist live motto data destiny work diverse collection massive datasets including social media structured unstructured text geospatial time series imagery data design test validate statistical tests machine learning models support cuttingedge problems national security space expertise data scientist aid diverse team researchers build stateoftheart tools technologies deployed extract enrich intelligence used analysts would like help intelligence defense analysis keep pace modern machine learning software techniques role degree scientific field statistics mathematics computer science experience statistical modeling including performance evaluation uncertainty quantification proficiency scientific programming language preferably python familiarity numpy pandas andor scikitlearn packages experience grooming sparse incomplete noisy datasets motivated collaborator excellent communicator ideas technical nontechnical audiences us citizen willing obtain us security clearance even better ms phd scientific field statistics mathematics computer science data science 2 years relevant work experience familiarity handling analyzing data scale example using hadoop dask spark mapreduce working knowledge data store tools sql elasticsearch experience interacting databases experience deep learning neural network training testing evaluation fluency tensorflow pytorch specialized expertise datarich field timeseries analysis graph analytics geospatial analysis image processing bayesian programming active us security clearance compensation competitive salary comprehensive benefits medical dental vision disability life 401k company match competitive flexible paid time continued higher education reimbursement profit sharing additional match 401k phone reimbursement plan str dedicated fostering diverse inclusive workforce employees regardless race ethnicity gender neurodiversity personal characteristics feel valued included empowered achieve best recognize employees backgrounds experiences perspectives essential providing customers innovative solutions challenging national security problems strs commitment attracting retaining engaging talented diverse professionals demonstrated participation sponsorship support local national minority organizations applicants must us citizens,4.7,Systems & Technology Research,201 to 500 employees,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),107000.0,107000.0,Arlington, VA,11.0,1,0,1,0,1,0,0,1,1,1,0,0,data scientist,Not Specified
data scientist,netskope today theres data users outside enterprise inside causing network perimeter know dissolve realized new perimeter needed one built cloud follows protects data wherever goes started netskope redefine cloud network data security since 2012 built marketleading cloud security company awardwinning culture powered hundreds employees spread across offices santa clara san francisco seattle bangalore london melbourne tokyo core values openness honesty transparency purposely developed open desk layouts large meeting spaces support promote partnerships collaboration teamwork catered lunches office celebrations employee recognition events social professional groups awesome women netskope awon strive keep work fun supportive interactive visit us netskopecomcompanycareers follow us twitter netskope facebook data scientist within netskope engineering security services organization responsible building core security products features data loss prevention malware threat prevention cloud confidence index breach anomaly detection apply artificial intelligence machine learning technologies across netskope cloud security platform looking talented data scientists security domain knowledge successful candidate deep technical expertise applying aiml technologies security applications andor adjacent domains ideally entire lifecycle award winning security product must passionate cloud security opportunity work team talented engineers researchers data scientists solve challenging cloud security problems responsibilities identify strong aiml use cases cloud security data security adjacent domains leveraging netskopes rich set data sources define scalable data acquisition labeling strategy specific use cases work data engineers retrieve clean normalize data ensure scalable continuous highquality data stream work closely threat research development team feature engineering make sure highquality feature sets chosen systematic way select ml models defined use cases implement kpis ensure optimal algorithms results conduct strict internal testing ensure high efficacy low false positive false negative rate interpret results communicate findings document use case data acquisition feature engineering training validation deployment future improvement opportunity important aspects work closely development qe team productization evangelist aiml within netskope promote aiml wherever applicable beyond security use cases collaborate data analytics team define new platform requirements continuously improve horizontally scalable data lake qualificationsrequirements first must true startup spirit willing wear multiple hats deliver endtoend ability thinking outofbox evaluating results based customer value 5 years industry experience applying aiml preferably wellknown security products services malware detection anomaly detection security analytics data security experience applying aiml one domains highly desirable handson experience relevant technology stacks cuda python r spark flink tensorflow handson experience using modern big data pipeline natural language process nlp data mining experience highly desirable security research experience strong security domain knowledge highly desirable energetic selfstarter desire work dynamic fastpaced environment excellent verbal written communication skills ability influence without authority education phd computer science statistics electrical engineering equivalent technical degree linw1,4.1,Netskope,501 to 1000 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,154500.0,154500.0,Santa Clara, CA,9.0,1,0,0,0,1,0,0,1,0,1,0,0,data scientist,Not Specified
data scientist,must experience build evaluate predictive decision models deployed production systems research experience one statistical machine learning software r python experience analysis large amounts historical data determining suitability modeling data cleanup filtering pattern identification variable creation selection sampling criteria generating performance definitions variables must experience conducting experiments different types algorithms models analyzing performance identify best algorithms employ architect develop operational models run scale thru partnership data engineer teams background applied statistical modeling large experimental observational data sets must experience extracting data variety sources desire expand skills working knowledge sql required spark plus,4.0,Lorven Technologies Inc,1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),113500.0,113500.0,Santa Clara, CA,,1,0,1,0,0,0,0,1,0,0,0,0,data scientist,Not Specified
data scientist,headquartered brisbane calif caredx inc leading precision medicine solutions company focused discovery development commercialization clinically differentiated highvalue healthcare solutions transplant patients caregivers caredx offers products testing services digital healthcare solutions along pre posttransplant patient journey leading provider genomicsbased information transplant patients data scientist seeking selfmotivated data scientist work data sciences bioinformatics group development new algorithms data analysis pipelines clinical tests relating human organ transplantation tests include limited next generation sequencing digital pcr expression analysis targeted regions interest richness datalake provides opportunity machine learning based approaches individual excellent working skills multiple programming languages r perl bash shell java python familiar manipulating large databases especially sql oracle databases comfortable docker linux environments responsibilities help design produce analytical data pipelines implement statistical procedures necessary data processing algorithm development help develop new next generation sequencing tests transplantation include limited datamining bioinformatic evaluation markers new marker signatures prototype develop improve maintain apply tools construct pipelines management analysis large amounts complex data design build maintain monitor current test data flows produce wellwritten welldocumented wellbehaved software components evaluates new technologies keeping date current literature work part crossfunctional team qualifications phd physics computational biology computer science equivalent experience proficiency programming r python unix linux shell scripting experience using linux commandline tools writing shell scripts experience handling large complex datasets sequencing ngs data ability program rest apis preferred experience version control tools preferably git able work well independently crossfunctionally excellent communication skills verbal written familiarity cloud services cloud management systems would plus experience regulated environments ie sox hipaa clia fda plus approximately 7 plus years data analysisalgorithm development experience work experience large complex data sets expertise experience data manipulation analysis etl professional level code documentation version control familiarity hl7 emrs epic preferred preferred additional details every individual caredx direct impact collective mission improve lives organ transplant patients worldwide believe taking great care people take even greater care patients competitive total rewards package includes competitive base salary incentive compensation health welfare benefits including gym reimbursement program 401k savings plan match employee stock purchase plan pretax commuter benefits addition living donor employee recovery policy allows 30 days paid leave annually fulltime employee makes selfless act donating organ bone marrow products making difference lives transplant patients today promising pipeline future exciting time part caredx team join us partnering transplant patients transform future together,2.5,CareDx,1 to 50 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,143500.0,143500.0,Brisbane, CA,,1,0,1,0,1,0,0,0,0,0,0,0,data scientist,Not Specified
data scientist,pdi provides services across verticals continues grow leader across every sector data management big data data science teams talent sets us apart competitors continuously seek foremost talent technology community give best result possible position summary looking data scientist join growing team role unique opportunity forefront utility industry analytics working part cross functional team including data scientists technology experts subject matter experts individual help develop data driven solutions decision making operations perfect role someone would like continue build upon professional experience gain comprehensive view nations advance smart grid job responsibilities analytics modeling gather prepare analyze data disparate sources produce userfriendly models actionable insights understand appropriately apply statistical analytical modeling methods classification regression clustering anomaly detection neural networks etc identify opportunities operational improvements develop strategic insights work collaboratively data scientist iterative agile project development lifecycle communication summary presentation user interfaces appropriately document data sources methodology model evaluation metrics develop present summary presentations management create streamlined visuals tools endusers minimum qualifications degree computer science engineering applied sciences mathematics statistics econometrics similar quantitatively focused subject areas jobrelated experience minimum 8 years relevant experience data science advanced analytics masters degree jobrelated experience 6 years doctorate jobrelated experience 3 years desired qualifications strong oral written communication skills demonstrated collaboration paired development work history demonstrated proficiency relational databases preferably sql demonstrated proficiency data science best practices version control via git similar demonstrated proficiency model development decision analysis forecasting complex quantitative modeling demonstrated experience writing clear well documented code preferably python demonstrated experience working large datasets knowledgeable parallelization strong understanding statistics experience developing supervised unsupervised learning models powered jazzhr,3.9,Serigor Inc.,1 to 50 employees,Company - Private,IT Services,Information Technology,Less than $1 million (USD),113500.0,113500.0,San Francisco, CA,,1,0,1,0,0,0,0,0,0,0,0,0,data scientist,Not Specified
